treated,age,educ,black,married,nodegree,dwincl,re74,re75,re78,hisp,early_ra,sample
,38,12,0,1,0,,22993.96,23019.97,25564.67,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,8818.66,1281.871,6097.1,0,,2
,38,12,0,1,0,,25862.32,14945.61,25564.67,0,,2
,38,12,0,1,0,,9618.041,9821.71,3305.674,0,,2
,38,12,0,1,0,,19702.39,19604.03,23745.59,0,,2
,38,12,0,1,0,,25862.32,17509.36,25564.67,0,,2
,38,12,0,1,0,,19287.02,21394.36,21010.32,0,,2
,38,12,0,1,0,,23201.64,23139.92,24889.35,0,,2
,38,12,0,1,0,,12643.15,13386.24,21778.73,0,,2
,38,12,0,1,0,,25086.45,25243.55,25564.67,0,,2
,38,12,0,1,0,,21434.38,23378.03,21710.76,0,,2
,38,12,0,1,0,,25862.32,24747.63,25564.67,0,,2
,38,12,0,1,0,,20286.25,22857.05,20788.66,0,,2
,38,12,0,1,0,,19698.47,18819.87,20900.96,0,,2
,38,12,0,1,0,,3663.829,4986.048,4406.581,0,,2
,38,12,0,1,0,,8346.477,0,0,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,25862.32,25243.55,0,0,,2
,38,12,0,1,0,,23999.06,24758.37,22798.37,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,20887.74,22533,23729.33,0,,2
,38,12,0,1,0,,25862.32,25243.55,11906.04,0,,2
,38,12,0,1,0,,16457.84,23850.68,24268.7,0,,2
,38,12,0,1,0,,22274.9,12430.21,25564.67,0,,2
,38,12,0,1,0,,23.5112,0,0,0,,2
,38,12,0,1,0,,22541.37,21917.13,22853.04,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,25533.16,25243.55,0,0,,2
,17,9,0,0,1,,0,3992.419,10248.03,0,,2
,17,9,0,0,1,,0,0,0,0,,2
,17,9,0,0,1,,0,324.0484,5412.913,0,,2
,17,9,0,0,1,,562.3096,179.0323,263.0353,0,,2
,17,9,0,0,1,,738.6436,0,13358.65,0,,2
,43,14,0,1,0,,25862.32,12256.55,7534.928,0,,2
,43,14,0,1,0,,21332.5,20674.64,22898.85,0,,2
,38,10,0,1,1,,22741.21,25243.55,24151.96,0,,2
,38,10,0,1,1,,19400.66,25243.55,19584.31,0,,2
,27,13,0,1,0,,14845.36,20624.52,685.6651,0,,2
,27,13,0,1,0,,25862.32,25243.55,19371.52,0,,2
,27,13,0,1,0,,25862.32,24479.08,10347.04,0,,2
,47,11,0,1,1,,23924.61,4096.258,17358.85,0,,2
,47,13,0,1,0,,22580.55,23254.5,25487.83,0,,2
,47,13,0,1,0,,16185.5,15019.02,286.679,0,,2
,47,11,0,1,1,,15213.71,1971.145,22941.71,0,,2
,26,14,0,1,0,,21881.09,25243.55,25564.67,0,,2
,26,14,0,1,0,,17361.06,25243.55,25564.67,0,,2
,47,12,0,1,0,,21305.07,25243.55,25564.67,0,,2
,47,12,0,1,0,,11688.99,1389.29,12834.06,0,,2
,47,12,0,1,0,,6118.79,10294.35,1779.183,0,,2
,43,13,0,1,0,,493.7352,0,0,0,,2
,38,9,0,1,1,,25862.32,25243.55,25564.67,0,,2
,27,12,0,1,0,,25862.32,22593.87,25564.67,0,,2
,27,12,0,1,0,,25799.63,25243.55,25564.67,0,,2
,27,12,0,1,0,,24324.3,25243.55,25564.67,0,,2
,27,12,0,1,0,,21079.75,19759.79,24107.63,0,,2
,27,12,0,1,0,,18193.75,13017.44,16088.01,0,,2
,27,12,0,1,0,,0,0,0,0,,2
,27,12,0,1,0,,12907.65,16596.29,10407.63,0,,2
,27,12,0,1,0,,14212.52,20644.21,21048.74,0,,2
,27,12,0,1,0,,25862.32,19047.24,19214.88,0,,2
,27,12,0,1,0,,21024.89,20986.16,25564.67,0,,2
,47,12,0,1,0,,24804.32,21097.16,0,0,,2
,47,12,0,1,0,,12844.95,3922.597,0,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,18550.34,20590.5,25564.67,0,,2
,47,12,0,1,0,,25862.32,18837.77,16874.16,0,,2
,47,12,0,1,0,,8264.188,0,0,0,,2
,47,12,0,1,0,,0,0,0,0,,2
,47,12,0,1,0,,24555.49,22900.02,25564.67,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,24095.06,23934.82,25564.67,0,,2
,47,12,0,1,0,,0,0,0,0,,2
,47,12,0,1,0,,23828.6,23052.19,25023.82,0,,2
,47,12,0,1,0,,25862.32,18601.45,23052.54,0,,2
,43,11,0,1,1,,22059.38,21465.97,25564.67,0,,2
,43,11,0,1,1,,25862.32,25243.55,0,0,,2
,43,11,0,1,1,,6522.399,9324,16046.63,0,,2
,47,10,0,1,1,,15282.28,13964.52,9043.687,0,,2
,47,10,0,1,1,,25862.32,25243.55,25564.67,0,,2
,47,10,0,1,1,,25862.32,25243.55,24660.3,0,,2
,47,10,0,1,1,,23350.54,24951.73,0,0,,2
,26,13,0,1,0,,13620.82,22846.31,13240.43,0,,2
,36,13,1,1,0,,10196.02,15147.92,16866.77,0,,2
,25,13,0,1,0,,14596.54,25243.55,25564.67,0,,2
,25,13,0,1,0,,2255.116,11164.45,12971.48,0,,2
,25,13,0,1,0,,22627.57,21553.69,23544.62,0,,2
,25,13,0,1,0,,19261.55,15400.35,16192.93,0,,2
,40,14,0,0,0,,21986.89,0,25564.67,0,,2
,24,12,0,1,0,,25862.32,25243.55,0,0,,2
,24,12,0,1,0,,13491.51,14297.52,16980.56,0,,2
,24,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,24,12,0,1,0,,15182.36,25243.55,25564.67,0,,2
,24,12,0,1,0,,16214.89,17006.27,18814.41,0,,2
,24,12,0,1,0,,17586.38,18322.16,5816.332,0,,2
,24,12,0,1,0,,5043.153,2015.903,4292.796,0,,2
,43,12,0,1,0,,20425.36,12786.48,0,0,,2
,43,12,0,1,0,,19573.08,6640.307,20029.11,0,,2
,43,12,0,1,0,,19747.45,17620.36,20695.56,0,,2
,43,12,0,1,0,,0,0,0,0,,2
,43,12,0,1,0,,14665.11,16240.02,12133.61,0,,2
,43,12,0,1,0,,16763.49,16367.13,20942.34,0,,2
,43,12,0,1,0,,25862.32,25243.55,0,0,,2
,43,12,0,1,0,,0,21.48387,0,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,18082.07,18080.47,19358.22,0,,2
,43,12,0,1,0,,8336.681,19018.6,12173.51,0,,2
,43,12,0,1,0,,25862.32,23847.1,0,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,19635.77,19704.29,19918.28,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,25352.91,25243.55,25564.67,0,,2
,43,12,0,1,0,,0,2121.532,8659.478,0,,2
,43,12,0,1,0,,15444.9,15523.89,15915.12,0,,2
,43,12,0,1,0,,0,0,6413.333,0,,2
,43,12,0,1,0,,12719.56,14016.44,25564.67,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,24923.83,17686.6,22043.25,0,,2
,43,12,0,1,0,,25192.25,21489.24,0,0,,2
,43,10,0,1,1,,4992.212,0,0,0,,2
,43,10,0,1,1,,3275.894,2758.887,2278.654,0,,2
,43,10,0,1,1,,25862.32,25243.55,25564.67,0,,2
,43,10,0,1,1,,562.3096,93.09677,25564.67,0,,2
,47,9,0,1,1,,19375.19,20044.45,21623.57,0,,2
,47,9,0,1,1,,25862.32,25243.55,25564.67,0,,2
,47,9,0,1,1,,0,0,4984.372,0,,2
,47,9,0,1,1,,25862.32,25243.55,25564.67,0,,2
,26,12,0,1,0,,13154.52,16743.1,25564.67,0,,2
,26,12,0,1,0,,20115.79,21557.27,25564.67,0,,2
,26,12,0,1,0,,0,2511.823,2628.875,0,,2
,26,12,0,1,0,,11424.48,9821.71,25564.67,0,,2
,25,12,0,1,0,,13714.87,18941.61,21130.01,0,,2
,25,12,0,1,0,,15331.26,16068.15,12903.51,0,,2
,38,7,0,1,1,,22225.92,16447.69,22192.5,0,,2
,38,7,0,1,1,,22306.25,18866.42,22192.5,0,,2
,43,9,0,1,1,,25862.32,24047.61,25564.67,0,,2
,43,9,0,1,1,,15399.84,13461.44,15254.57,0,,2
,17,11,0,0,1,,0,538.8871,7969.379,1,,2
,47,8,0,1,1,,9518.118,25243.55,25564.67,0,,2
,47,8,0,1,1,,25862.32,16735.94,5754.267,0,,2
,47,8,0,1,1,,313.4827,393.871,17490.37,0,,2
,47,8,0,1,1,,25862.32,25243.55,17502.19,0,,2
,47,8,0,1,1,,5826.859,2479.597,800.9278,0,,2
,47,8,0,1,1,,11706.62,13293.15,12384.83,0,,2
,47,8,0,1,1,,20368.54,17031.34,25564.67,0,,2
,47,8,0,1,1,,18368.13,16381.45,25564.67,0,,2
,47,8,0,1,1,,13346.53,13114.11,8841.238,0,,2
,43,8,0,1,1,,18626.75,17269.45,17815.47,0,,2
,43,8,0,1,1,,20423.4,20651.37,15016.66,0,,2
,43,8,0,1,1,,25862.32,25243.55,25564.67,0,,2
,43,8,0,1,1,,0,0,0,0,,2
,43,8,0,1,1,,12795.97,11961.15,13630.55,0,,2
,25,8,0,1,1,,15248.97,21943.98,24234.72,0,,2
,38,12,0,1,0,,0,13121.27,25564.67,1,,2
,38,12,0,1,0,,25862.32,25243.55,21899.91,1,,2
,38,12,0,1,0,,2791.955,1258.597,0,1,,2
,43,7,0,1,1,,25862.32,24183.68,25564.67,0,,2
,27,6,0,1,1,,2386.387,139.6452,2450.071,0,,2
,47,6,0,1,1,,25862.32,25243.55,25564.67,0,,2
,47,6,0,1,1,,25862.32,25243.55,0,0,,2
,47,6,0,1,1,,19161.63,18793.02,7175.84,0,,2
,43,6,0,1,1,,0,0,0,0,,2
,18,11,0,0,1,,0,1417.935,8482.15,0,,2
,43,6,0,1,1,,25862.32,15729.77,17883.45,0,,2
,43,6,0,1,1,,25409.73,25243.55,23120.51,0,,2
,47,5,0,1,1,,0,7098.629,0,0,,2
,47,5,0,1,1,,25862.32,17376.87,17273.15,0,,2
,18,11,0,0,1,,769.9919,4355.855,10202.22,0,,2
,18,11,0,0,1,,0,0,4000.206,0,,2
,18,11,0,0,1,,0,0,20020.24,0,,2
,18,11,0,0,1,,0,1620.242,18507.05,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,1,,2
,47,12,0,1,0,,19396.74,17724.19,13580.31,1,,2
,25,6,0,1,1,,0,2916.436,17967.68,0,,2
,18,12,0,0,0,,0,0,0,0,,2
,18,12,0,0,0,,0,1768.839,3086.971,0,,2
,37,18,0,1,0,,1763.34,25243.55,25564.67,0,,2
,37,18,0,1,0,,13979.37,23515.89,25564.67,0,,2
,37,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,18,0,1,0,,0,0,0,0,,2
,37,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,18,0,1,0,,18926.52,17509.36,19226.7,0,,2
,18,12,0,0,0,,1984.737,2476.016,6549.284,0,,2
,18,12,0,0,0,,9065.527,9338.322,7972.335,0,,2
,18,12,0,0,0,,5291.979,5118.532,15881.13,0,,2
,18,12,0,0,0,,0,0,18987.31,0,,2
,18,12,0,0,0,,4604.277,6622.403,25564.67,0,,2
,18,12,0,0,0,,1293.116,5012.903,21693.03,0,,2
,18,12,0,0,0,,1128.538,0,7729.988,0,,2
,18,12,0,0,0,,141.0672,2456.323,22245.7,0,,2
,18,12,0,0,0,,2360.917,1752.726,2748.572,0,,2
,18,12,0,0,0,,3197.523,7035.968,7419.665,0,,2
,18,12,0,0,0,,2695.951,6790.693,12169.08,0,,2
,18,12,0,0,0,,0,0,12129.18,0,,2
,18,12,0,0,0,,4186.953,7034.177,7967.902,0,,2
,18,12,0,0,0,,3507.088,3526.936,11252.89,0,,2
,18,12,0,0,0,,470.224,5218.791,14128.54,0,,2
,18,12,0,0,0,,642.6395,3004.161,0,0,,2
,18,12,0,0,0,,0,4081.936,13516.76,0,,2
,18,12,0,0,0,,0,1419.726,20841.86,0,,2
,18,12,0,0,0,,129.3116,3917.226,4985.85,0,,2
,18,12,0,0,0,,8034.953,6762.048,16865.29,0,,2
,18,12,0,0,0,,3250.424,1161.919,6283.293,0,,2
,18,12,0,0,0,,2505.902,3308.516,18340.06,0,,2
,18,12,0,0,0,,193.9674,1419.726,1613.677,0,,2
,18,12,0,0,0,,4847.226,10095.63,15015.18,0,,2
,18,12,0,0,0,,5556.48,7417.307,25564.67,0,,2
,18,12,0,0,0,,954.1629,205.8871,11622.32,0,,2
,43,5,0,1,1,,0,0,0,0,,2
,47,4,0,1,1,,18801.13,17169.19,18301.64,0,,2
,47,4,0,1,1,,16142.4,15466.6,14753.62,0,,2
,22,12,1,0,0,,19261.55,12063.19,25564.67,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,1,,2
,18,10,0,0,1,,0,1092.097,1038.842,0,,2
,18,10,0,0,1,,0,2474.226,0,0,,2
,18,10,0,0,1,,1967.104,35.80645,0,0,,2
,18,10,0,0,1,,711.2139,5682.484,4858.765,0,,2
,37,17,0,1,0,,9661.145,25243.55,0,0,,2
,37,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,17,0,1,0,,20625.2,19990.74,23194.4,0,,2
,47,3,0,1,1,,9047.895,5911.645,6145.865,0,,2
,53,13,0,1,0,,0,7748.516,0,0,,2
,53,11,0,1,1,,11687.03,4857.145,25564.67,0,,2
,53,11,0,1,1,,0,0,0,0,,2
,53,11,0,1,1,,25862.32,25243.55,17373.63,0,,2
,53,11,0,1,1,,15779.93,17392.98,19331.62,0,,2
,53,11,0,1,1,,0,0,0,0,,2
,53,11,0,1,1,,25862.32,25241.76,25564.67,0,,2
,53,18,0,1,0,,0,0,765.4623,1,,2
,55,12,1,1,0,,25862.32,25243.55,25564.67,0,,2
,37,16,0,1,0,,6171.69,7100.419,22742.21,0,,2
,37,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,16,0,1,0,,25556.68,25243.55,25564.67,0,,2
,37,16,0,1,0,,23812.93,24898.02,25564.67,0,,2
,37,16,0,1,0,,0,7716.291,0,0,,2
,37,16,0,1,0,,24712.23,24940.98,25564.67,0,,2
,37,16,0,1,0,,0,2685.484,1810.215,0,,2
,37,16,0,1,0,,23158.53,25243.55,25564.67,0,,2
,37,16,0,1,0,,0,2588.806,1754.061,0,,2
,43,3,0,1,1,,17629.48,12926.13,9602.268,0,,2
,53,12,0,1,0,,2978.085,0,0,0,,2
,53,12,0,1,0,,10693.68,18658.74,15059.51,0,,2
,53,12,0,1,0,,17895.94,12598.5,0,0,,2
,50,11,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,11,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,11,0,1,1,,20754.51,21961.89,20538.92,0,,2
,50,11,0,1,1,,23236.9,21958.31,20732.5,0,,2
,50,11,0,1,1,,14234.07,14857.89,13468,0,,2
,50,11,0,1,1,,0,0,0,0,,2
,50,11,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,11,0,1,1,,0,0,0,0,,2
,50,11,0,1,1,,0,0,0,0,,2
,53,10,0,1,1,,23015.51,23284.94,25564.67,0,,2
,53,10,0,1,1,,9498.525,7034.177,13666.02,0,,2
,53,10,0,1,1,,0,0,0,0,,2
,53,10,0,1,1,,7462.847,6183.774,0,0,,2
,53,10,0,1,1,,12100.43,11626.35,14772.83,0,,2
,53,10,0,1,1,,0,11211,22298.89,0,,2
,53,10,0,1,1,,0,286.4516,0,0,,2
,53,10,0,1,1,,19089.14,16895.27,23189.96,0,,2
,53,10,0,1,1,,20603.65,18137.76,7394.544,0,,2
,50,12,0,1,0,,25862.32,22783.64,25564.67,0,,2
,50,12,0,1,0,,5762.204,4747.936,4028.283,0,,2
,37,15,0,1,0,,25862.32,17244.39,0,0,,2
,37,15,0,1,0,,11130.59,14147.13,25564.67,0,,2
,37,15,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,18,0,0,0,,25109.96,25243.55,25564.67,0,,2
,50,10,0,1,1,,17633.4,18773.32,15516.13,0,,2
,50,10,0,1,1,,18372.04,17253.34,19081.88,0,,2
,50,10,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,10,0,1,1,,17174.93,15011.85,18580.93,0,,2
,50,10,0,1,1,,8103.527,24371.66,25564.67,0,,2
,50,10,0,1,1,,16201.18,13194.68,1006.332,0,,2
,48,12,0,0,0,,25862.32,17346.44,25564.67,0,,2
,48,12,0,0,0,,16536.21,16605.24,16713.09,0,,2
,53,9,0,1,1,,20866.19,19453.64,20296.57,0,,2
,53,9,0,1,1,,15536.99,15264.29,17345.55,0,,2
,53,9,0,1,1,,0,7340.323,0,0,,2
,53,9,0,1,1,,25862.32,17169.19,18220.37,0,,2
,53,9,0,1,1,,3585.458,10706.13,0,0,,2
,53,9,0,1,1,,25862.32,25243.55,25564.67,0,,2
,53,9,0,1,1,,25862.32,19457.23,25564.67,0,,2
,37,14,0,1,0,,20964.15,20767.74,22165.9,0,,2
,37,14,0,1,0,,8536.525,0,1532.402,0,,2
,37,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,14,0,1,0,,20586.02,20051.61,18176.04,0,,2
,50,9,0,1,1,,6400.925,6482.758,12854.74,0,,2
,51,17,0,0,0,,1087.393,0,10391.37,0,,2
,50,9,0,1,1,,21013.14,20483.08,20400.02,0,,2
,18,11,0,0,1,,0,3039.968,2027.441,1,,2
,53,8,0,1,1,,4190.872,1392.871,9098.362,0,,2
,18,11,0,0,1,,768.0326,2422.306,9750.04,1,,2
,53,8,0,1,1,,25862.32,25243.55,25564.67,0,,2
,53,8,0,1,1,,22519.81,21073.89,23121.99,0,,2
,53,8,0,1,1,,25862.32,25243.55,25564.67,0,,2
,53,8,0,1,1,,0,25243.55,16231.35,0,,2
,53,8,0,1,1,,18628.71,14818.5,17973.59,0,,2
,53,8,0,1,1,,25862.32,25243.55,25564.67,0,,2
,53,8,0,1,1,,0,0,0,0,,2
,53,8,0,1,1,,0,0,0,0,,2
,53,8,0,1,1,,20778.03,7752.097,14529.01,0,,2
,37,13,0,1,0,,21865.42,23412.05,0,0,,2
,37,13,0,1,0,,13023.25,15985.79,25564.67,0,,2
,37,13,0,1,0,,22766.68,10249.6,13015.82,0,,2
,37,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,13,0,1,0,,7157.202,15378.87,20614.29,0,,2
,37,13,0,1,0,,25862.32,25243.55,24862.75,0,,2
,37,13,0,1,0,,25862.32,24754.79,22655.03,0,,2
,37,11,0,1,1,,22592.3,6634.936,16877.12,0,,2
,37,11,0,1,1,,10879.81,11112.53,12414.38,0,,2
,51,16,0,0,0,,25862.32,25243.55,25564.67,0,,2
,51,16,0,0,0,,25862.32,25243.55,25564.67,0,,2
,50,8,0,1,1,,25862.32,25243.55,23902.23,0,,2
,50,8,0,1,1,,25862.32,25243.55,24713.5,0,,2
,50,8,0,1,1,,25862.32,24650.95,25564.67,0,,2
,50,8,0,1,1,,20057.01,22819.45,25564.67,0,,2
,50,8,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,8,0,1,1,,0,2166.29,0,0,,2
,50,8,0,1,1,,21060.16,20835.77,22186.59,0,,2
,54,10,0,0,1,,0,0,0,0,,2
,47,4,0,1,1,,12304.2,12278.03,16120.52,1,,2
,18,10,0,0,1,,413.4053,2542.258,8025.533,1,,2
,18,10,0,0,1,,8379.784,3172.452,5192.731,1,,2
,53,7,0,1,1,,0,2732.032,4498.2,0,,2
,53,7,0,1,1,,13166.27,13928.71,14387.15,0,,2
,53,7,0,1,1,,22308.21,21521.47,10159.37,0,,2
,53,7,0,1,1,,4508.273,1213.839,1638.799,0,,2
,53,7,0,1,1,,23317.23,22790.81,18165.69,0,,2
,37,12,0,1,0,,25668.35,21589.5,25564.67,0,,2
,37,12,0,1,0,,23066.45,23567.81,24836.15,0,,2
,37,12,0,1,0,,16973.13,18916.55,0,0,,2
,37,12,0,1,0,,9478.933,10607.66,0,0,,2
,37,12,0,1,0,,14404.53,16109.32,16659.89,0,,2
,37,12,0,1,0,,25862.32,25243.55,20317.26,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,17803.86,6165.871,25564.67,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,19098.93,18667.69,20592.12,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,7956.583,25243.55,14459.55,0,,2
,37,12,0,1,0,,20086.4,19421.42,22737.78,0,,2
,37,12,0,1,0,,22216.13,25243.55,25564.67,0,,2
,37,12,0,1,0,,19721.98,19786.64,23851.98,0,,2
,37,12,0,1,0,,14222.32,13996.74,13020.25,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,23926.57,16555.11,19028.69,0,,2
,37,12,0,1,0,,24984.57,23476.5,25564.67,0,,2
,37,12,0,1,0,,19171.43,18427.79,20456.17,0,,2
,37,12,0,1,0,,22686.35,19360.55,22012.21,0,,2
,37,12,0,1,0,,22619.73,21077.47,19964.09,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,21214.94,22531.21,24143.1,0,,2
,37,12,0,1,0,,1726.114,0,0,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,25862.32,24702.87,25128.74,0,,2
,37,12,0,1,0,,19624.02,19263.87,25245.48,0,,2
,37,12,0,1,0,,20143.22,20377.45,23911.09,0,,2
,37,12,0,1,0,,0,0,0,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,0,0,0,0,,2
,37,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,37,12,0,1,0,,21234.53,19605.82,22901.81,0,,2
,37,12,0,1,0,,0,0,0,0,,2
,37,12,0,1,0,,14610.25,22189.26,0,0,,2
,37,12,0,1,0,,18103.63,18690.97,19435.06,0,,2
,37,10,0,1,1,,9132.143,4568.903,9940.667,0,,2
,19,13,0,0,0,,3011.393,1826.129,8015.189,0,,2
,19,13,0,0,0,,1326.424,1475.226,6117.788,0,,2
,19,13,0,0,0,,4061.56,4579.645,0,0,,2
,35,12,1,1,0,,14537.76,12920.76,16512.12,0,,2
,50,7,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,7,0,1,1,,2309.976,988.2581,1318.132,0,,2
,19,13,0,0,0,,5264.55,4266.339,4628.24,0,,2
,19,13,0,0,0,,0,0,0,0,,2
,19,13,0,0,0,,10147.04,10546.79,5906.473,0,,2
,19,13,0,0,0,,6575.299,8589.968,13606.91,0,,2
,19,13,0,0,0,,0,2544.048,6170.986,0,,2
,19,13,0,0,0,,2217.89,3029.226,704.8755,0,,2
,19,13,0,0,0,,6236.346,13166.03,19163.16,0,,2
,19,13,0,0,0,,397.7312,3526.936,25564.67,0,,2
,19,13,0,0,0,,1161.845,5415.726,8055.087,0,,2
,50,14,0,1,0,,19547.61,22096.16,24035.22,1,,2
,54,9,0,0,1,,20501.77,18422.42,18416.91,0,,2
,19,11,0,0,1,,9071.405,13595.71,0,0,,2
,19,11,0,0,1,,4868.778,12820.5,10788.88,0,,2
,53,6,0,1,1,,0,0,0,0,,2
,19,12,0,0,0,,2376.591,3433.839,701.9201,0,,2
,19,12,0,0,0,,1242.175,365.2258,16059.93,0,,2
,19,12,0,0,0,,2170.868,3467.855,17756.36,0,,2
,50,6,0,1,1,,25862.32,25243.55,25564.67,0,,2
,50,6,0,1,1,,19149.87,18528.05,22606.26,0,,2
,50,6,0,1,1,,21387.36,16884.53,19896.11,0,,2
,19,12,0,0,0,,0,4554.581,16175.2,0,,2
,19,12,0,0,0,,4627.788,7245.436,3785.936,0,,2
,19,12,0,0,0,,2676.358,3022.064,7973.813,0,,2
,19,12,0,0,0,,0,2450.952,10185.97,0,,2
,19,12,0,0,0,,452.5906,2377.548,21236.41,0,,2
,19,12,0,0,0,,4498.477,8403.774,990.0768,0,,2
,19,12,0,0,0,,0,0,0,0,,2
,19,12,0,0,0,,5052.949,11877,18951.84,0,,2
,19,12,0,0,0,,182.2118,1722.29,0,0,,2
,19,12,0,0,0,,7696,9649.839,11088.86,0,,2
,19,12,0,0,0,,1244.134,1459.113,14304.39,0,,2
,19,12,0,0,0,,3291.568,12303.1,19260.69,0,,2
,19,12,0,0,0,,2047.434,5501.661,17781.48,0,,2
,19,12,0,0,0,,0,1145.806,17920.39,0,,2
,19,12,0,0,0,,6831.963,7875.629,16108.7,0,,2
,19,12,0,0,0,,2641.092,4448.952,10432.75,0,,2
,19,12,0,0,0,,0,62.66129,146.2949,0,,2
,19,12,0,0,0,,476.1018,5736.193,25564.67,0,,2
,19,12,0,0,0,,2451.043,7694.807,8152.618,0,,2
,19,12,0,0,0,,9639.593,13495.45,16866.77,0,,2
,42,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,19,10,0,0,1,,2619.54,458.3226,6590.661,0,,2
,53,5,0,1,1,,25862.32,25243.55,25564.67,0,,2
,53,12,0,1,0,,0,14637.68,21533.43,1,,2
,37,8,0,1,1,,21203.19,20187.68,20979.28,0,,2
,52,11,1,1,1,,22476.71,19433.95,25564.67,0,,2
,19,9,0,0,1,,5452.64,10876.21,9809.149,0,,2
,44,12,0,0,0,,25862.32,21174.14,25564.67,0,,2
,44,12,0,0,0,,25862.32,25243.55,8232.415,0,,2
,44,12,0,0,0,,10589.84,10432.21,11505.58,0,,2
,44,12,0,0,0,,14288.93,13962.73,12661.16,0,,2
,44,12,0,0,0,,20719.25,17144.13,23854.94,0,,2
,52,12,1,1,0,,25862.32,20660.32,13125.17,0,,2
,42,16,0,1,0,,0,0,0,0,,2
,51,12,0,0,0,,25862.32,25243.55,0,0,,2
,51,12,0,0,0,,19496.66,17043.87,17243.59,0,,2
,51,12,0,0,0,,19302.7,18263.08,18300.17,0,,2
,51,12,0,0,0,,19208.65,19414.26,22492.48,0,,2
,51,12,0,0,0,,25862.32,25243.55,16943.61,0,,2
,51,12,0,0,0,,25862.32,23274.19,25564.67,0,,2
,42,16,0,1,0,,16248.2,16168.4,25564.67,0,,2
,42,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,19,8,0,0,1,,0,6801.436,10369.21,0,,2
,37,6,0,1,1,,24794.52,25243.55,25564.67,0,,2
,42,15,0,1,0,,3136.786,3004.161,1251.634,0,,2
,50,8,0,1,1,,22596.22,23356.55,14660.53,1,,2
,39,13,0,0,0,,25862.32,25243.55,25564.67,0,,2
,20,14,0,0,0,,1730.033,1391.081,10472.65,0,,2
,20,14,0,0,0,,266.4603,1047.339,10700.22,0,,2
,20,14,0,0,0,,6867.23,4912.645,10713.52,0,,2
,39,12,0,0,0,,22437.52,23532,7820.129,0,,2
,46,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,17,0,1,0,,2927.145,0,7388.633,0,,2
