treated,age,educ,nodegree,married,black,hisp,moa,re75,re76,re77,re78,re79,re74,afdc75,nchildren75,zero74,zero75,redif,lalonde,psid1,psid2,sample_lalonde,sample_dw,sample_early,sample
0,29,11,1,0,1,0,-8,2768.722,922.9075,2378.115,,,2768.722,1,3,0,0,,0,0,0,1,,,1
1,24,11,1,0,1,0,-15,0,3267.547,4056.28,1932.467,3658.605,0,1,1,1,1,3658.605,1,0,0,1,1,1,1
1,22,12,0,0,1,0,-20,0,5000.469,6228.669,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,30,12,0,1,1,0,-8,4582.881,2299.221,781.7944,0,,4582.881,1,3,0,0,,0,0,0,1,,,1
0,24,11,1,0,1,0,-20,0,0,,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,33,7,1,0,1,0,-11,0,0,0,0,0,0,1,4,1,1,0,1,0,0,1,1,,1
0,42,6,1,1,0,1,-7,0,0,0,0,576.7603,0,1,1,1,1,576.7603,1,0,0,1,1,,1
1,23,10,1,0,1,0,-5,0,0,3362.509,5594.397,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,20,8,1,0,1,0,-14,261.458,0,0,,,313.7496,1,1,0,0,,0,0,0,1,1,1,1
1,29,9,1,0,1,0,-10,7767.256,1294.543,6888.647,7546.027,7982.585,7767.256,1,2,0,0,215.3286,1,0,0,1,,,1
0,27,9,1,0,1,0,-18,0,0,0,,2444.29,0,1,3,1,1,2444.29,1,0,0,1,1,1,1
1,32,11,1,0,1,0,-7,0,0,5613.502,3967.235,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,35,10,1,0,1,0,-11,0,0,8373.966,9643.304,10803.89,0,1,2,1,1,10803.89,1,0,0,1,1,,1
1,39,8,1,0,1,0,-7,0,0,5946.583,6466.661,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,26,10,1,0,1,0,-19,2075.271,111.495,0,,1921.347,4287.725,1,1,0,0,-153.9241,1,0,0,1,1,1,1
0,29,8,1,0,1,0,-5,9031.387,5268.309,1928.132,4090.391,8520.178,9031.387,1,3,0,0,-511.209,1,0,0,1,,,1
1,27,12,0,0,0,1,-16,0,3325.038,12276.91,,15296.64,0,1,2,1,1,15296.64,1,0,0,1,1,1,1
1,36,12,0,0,0,0,-15,0,3023.297,10738.54,2024.68,0,0,1,5,1,1,0,1,0,0,1,1,1,1
1,26,11,1,0,1,0,-15,0,0,8806.465,7301.577,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,31,11,1,0,1,0,-15,1184.078,2197.164,,,26837.82,1578.77,1,2,0,0,25653.75,1,0,0,1,1,1,1
1,33,9,1,0,0,1,-15,888.1402,1259.711,6259.929,0,0,1184.187,1,1,0,0,-888.1402,1,0,0,1,1,1,1
0,35,9,1,0,1,0,-15,0,0,1086.732,,0,0,1,4,1,1,0,1,0,0,1,1,1,1
1,35,11,1,0,1,0,-8,3800.094,1506.563,6431.479,10041.33,11120.29,3800.094,1,4,0,0,7320.199,1,0,0,1,,,1
0,34,12,0,0,1,0,-19,1976.01,1544.166,7565.683,,7677.063,4742.425,1,2,0,0,5701.052,1,0,0,1,1,1,1
1,24,9,1,0,1,0,-11,0,0,,0,,0,1,1,1,1,,0,0,0,1,1,,1
1,34,10,1,0,0,1,-15,0,2195.499,10213.54,9756.67,8875.314,0,1,2,1,1,8875.314,1,0,0,1,1,1,1
1,25,11,1,0,1,0,-19,0,5649.397,4636.963,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,38,6,1,0,1,0,-6,0,0,2381.04,0,,0,1,1,1,1,,0,0,0,1,1,,1
0,28,8,1,0,1,0,-11,0,0,0,0,,0,1,6,1,1,,0,0,0,1,1,,1
1,36,11,1,0,1,0,-9,916.4917,543.7099,6621.441,0,0,916.4917,1,3,0,0,-916.4917,1,0,0,1,,,1
0,38,10,1,0,1,0,-10,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,36,9,1,0,0,1,-5,0,0,1564.412,0,,0,1,1,1,1,,0,0,0,1,1,,1
0,40,10,1,0,1,0,-16,115.0334,230.0668,2378.655,,,0,1,4,1,0,,0,0,0,1,1,1,1
1,27,10,1,0,1,0,-11,0,0,7485.91,1158.186,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,35,10,1,0,1,0,-12,0,0,0,0,0,0,1,4,1,1,0,1,0,0,1,1,,1
1,47,7,1,0,1,0,-13,0,824.4993,8791.529,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,37,10,1,0,1,0,-12,0,1291.796,9564.048,384.2792,3123.71,0,1,2,1,1,3123.71,1,0,0,1,1,,1
0,31,11,1,1,1,0,-16,0,0,6684.892,,13341.86,0,1,1,1,1,13341.86,1,0,0,1,1,1,1
1,40,13,0,0,1,0,-6,0,0,3969.221,4707.156,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,39,3,1,0,0,1,-8,7378.255,2859.638,5529.705,3673.599,4404.189,7378.255,1,2,0,0,-2974.065,1,0,0,1,,,1
0,29,11,1,0,1,0,-9,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,41,10,1,0,1,0,-20,0,0,0,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,30,9,1,0,0,1,-11,0,0,8219.826,6833.775,1081.451,0,1,4,1,1,1081.451,1,0,0,1,1,,1
1,34,12,0,0,1,0,-11,0,0,8464.895,9598.2,,0,1,2,1,1,,0,0,0,1,1,,1
1,38,12,0,0,1,0,-15,0,2569.804,6543.632,8999.686,10008.31,0,1,4,1,1,10008.31,1,0,0,1,1,1,1
0,30,11,1,0,1,0,-13,0,,,,,0,1,3,1,1,,0,0,0,1,1,1,1
0,36,10,1,0,1,0,-5,0,0,0,1215.075,,0,1,2,1,1,,0,0,0,1,1,,1
0,30,8,1,0,1,0,-16,0,0,3083.963,,,0,1,3,1,1,,0,0,0,1,1,1,1
0,32,12,0,0,1,0,-11,0,0,649.4316,10627.01,7621.09,0,1,1,1,1,7621.09,1,0,0,1,1,,1
0,28,11,1,0,1,0,-13,0,0,0,0,11480.96,0,1,1,1,1,11480.96,1,0,0,1,1,1,1
1,25,12,0,0,1,0,-7,0,0,4810.927,,,0,1,1,1,1,,0,0,0,1,1,,1
0,35,12,0,0,1,0,-20,0,,,,488.4599,0,1,4,1,1,488.4599,1,0,0,1,1,1,1
1,34,11,1,0,1,0,-20,0,7558.736,12194.71,,13271.01,0,1,3,1,1,13271.01,1,0,0,1,1,1,1
0,39,10,1,0,0,0,-9,0,0,,,12661.17,0,1,1,1,1,12661.17,1,0,0,1,1,,1
1,35,12,0,0,0,1,-5,206.9593,120.7263,1944.84,2895.001,0,206.9593,1,2,0,0,-206.9593,1,0,0,1,,,1
0,45,12,0,0,1,0,-7,0,0,748.4638,1496.928,0,0,1,4,1,1,0,1,0,0,1,1,,1
0,23,8,1,0,0,1,-9,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,30,12,0,0,1,0,-13,0,824.4993,8791.529,,,0,1,2,1,1,,0,0,0,1,1,1,1
0,34,8,1,0,1,0,-5,0,0,0,0,,0,1,5,1,1,,0,0,0,1,1,,1
1,25,12,0,0,1,0,-5,0,0,3312.045,4957.943,,0,1,1,1,1,,0,0,0,1,1,,1
0,36,10,1,0,1,0,-14,0,0,0,0,,0,1,1,1,1,,0,0,0,1,1,1,1
1,42,12,0,0,1,0,-5,5486.61,3200.522,0,0,5100.654,5486.61,1,1,0,0,-385.9561,1,0,0,1,,,1
1,46,12,0,0,1,0,-15,2262.912,4527.326,8483.065,0,6947.564,2287.836,1,0,0,0,4684.652,1,0,0,1,1,1,1
0,49,8,1,0,0,1,-12,0,0,4521.917,10910.72,25590.15,0,1,3,1,1,25590.15,1,0,0,1,1,,1
1,36,11,1,0,1,0,-5,0,0,3272.494,5087.045,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,28,9,1,0,1,0,-5,0,0,,,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,31,10,1,0,1,0,-16,0,1377.095,4382.166,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,28,11,1,0,1,0,-12,352.9213,7686.948,0,,0,352.9213,1,1,0,0,-352.9213,1,0,0,1,,,1
1,38,12,0,1,1,0,-18,0,5212.724,2544.849,,0,0,1,5,1,1,0,1,0,0,1,1,1,1
0,34,12,0,0,0,1,-5,0,0,0,0,7074.404,0,1,2,1,1,7074.404,1,0,0,1,1,,1
0,36,9,1,0,1,0,-11,0,0,,,,0,1,0,1,1,,0,0,0,1,1,,1
1,34,12,0,0,1,0,-16,0,2908.306,6836.038,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,26,10,1,0,1,0,-13,4003.956,882.9951,9630.854,768.5275,7464.327,4367.952,1,3,0,0,3460.371,1,0,0,1,1,1,1
1,22,8,1,0,1,0,-14,0,1433.911,9625.259,10342.36,,0,1,1,1,1,,0,0,0,1,1,1,1
0,36,11,1,0,1,0,-7,0,0,0,,9730.356,0,1,2,1,1,9730.356,1,0,0,1,1,,1
0,45,11,1,0,1,0,-11,2927.436,243.953,,7688.877,10147.37,2927.436,1,2,0,0,7219.933,1,0,0,1,,,1
1,35,11,1,0,1,0,-8,0,0,5858.2,9046.367,6985.488,0,1,5,1,1,6985.488,1,0,0,1,1,,1
1,27,12,0,0,1,0,-14,0,1362.236,9132.892,4104.081,5028.846,0,1,2,1,1,5028.846,1,0,0,1,1,1,1
1,28,10,1,0,1,0,-15,4884.525,,,,0,6512.7,1,3,0,0,-4884.525,1,0,0,1,1,1,1
1,35,11,1,0,1,0,-15,0,2231.479,17401.16,15912.18,18122,0,1,4,1,1,18122,1,0,0,1,1,1,1
0,27,12,0,0,1,0,-14,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,35,11,1,0,1,0,-7,0,0,4279.742,4052.478,5658.119,0,1,2,1,1,5658.119,1,0,0,1,1,,1
0,35,12,0,0,1,0,-10,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,40,7,1,0,0,0,-15,0,2656.167,8702.818,5981.768,,0,1,1,1,1,,0,0,0,1,1,1,1
0,48,12,0,1,1,0,-15,5420.466,1960.508,2977.25,4884.267,5907.63,5111.438,1,4,0,0,487.1646,1,0,0,1,1,1,1
0,20,12,0,0,1,0,-11,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,23,11,1,0,1,0,-5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,23,12,0,0,1,0,-13,5405.4,1903.878,1424.183,0,0,5896.8,1,2,0,0,-5405.4,1,0,0,1,1,1,1
0,42,12,0,0,1,0,-7,0,0,,,,0,1,1,1,1,,0,0,0,1,1,,1
1,49,12,0,0,1,0,-16,0,1377.043,7415.873,,0,0,1,2,1,1,0,1,0,0,1,1,1,1
0,31,10,1,0,1,0,-14,0,1007.749,8184.56,,8257.999,0,1,3,1,1,8257.999,1,0,0,1,1,1,1
1,27,11,1,0,0,1,-14,0,911.7681,6965.171,2827.239,,0,1,3,1,1,,0,0,0,1,1,1,1
0,53,7,1,0,1,0,-13,1595.229,1086.87,4392.621,,4072.74,1600.688,1,2,0,0,2477.511,1,0,0,1,1,1,1
0,30,11,1,0,1,0,-13,1362.021,402.8711,,,7452.924,1404,1,3,0,0,6090.903,1,0,0,1,1,1,1
0,39,8,1,0,1,0,-13,0,0,0,,,0,1,4,1,1,,0,0,0,1,1,1,1
0,35,11,1,1,1,0,-8,3328.87,4543.702,,,1015.073,3328.87,1,3,0,0,-2313.798,1,0,0,1,,,1
1,28,12,0,0,1,0,-12,0,0,10147.95,15065.13,11467.86,0,1,1,1,1,11467.86,1,0,0,1,1,,1
1,30,11,1,0,1,0,-13,0,,,,,0,1,3,1,1,,0,0,0,1,1,1,1
0,29,10,1,0,1,0,-12,0,0,0,0,,0,1,1,1,1,,0,0,0,1,1,,1
0,39,8,1,0,0,1,-11,10934.52,911.21,140.2838,0,0,10934.52,1,4,0,0,-10934.52,1,0,0,1,,,1
0,22,11,1,0,0,0,-15,0,0,0,4282.902,10425.33,0,1,1,1,1,10425.33,1,0,0,1,1,1,1
1,30,8,1,0,0,1,-14,0,0,0,0,0,0,1,4,1,1,0,1,0,0,1,1,1,1
0,39,11,1,0,1,0,-11,0,0,303.7862,7497.265,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,33,11,1,0,1,0,-19,3696.18,0,143.6844,,4919.109,6090.336,1,3,0,0,1222.929,1,0,0,1,1,1,1
1,33,10,1,0,1,0,-20,0,,,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,21,12,0,0,1,0,-13,378.972,719.2236,8200.515,,9682.834,413.424,1,1,0,0,9303.862,1,0,0,1,1,1,1
0,31,11,1,0,1,0,-13,0,0,1098.048,2187.802,3173.608,0,1,2,1,1,3173.608,1,0,0,1,1,1,1
1,42,10,1,0,0,1,-17,1017.126,6813.135,13839.2,,15846.49,287.9771,1,1,0,0,14829.37,1,0,0,1,1,1,1
1,41,12,0,0,1,0,-6,0,0,4626.716,5447.11,7645.292,0,1,3,1,1,7645.292,1,0,0,1,1,,1
0,28,10,1,0,1,0,-5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,25,12,0,0,1,0,-7,4284.088,1785.037,5049.09,,6112.497,4284.088,1,2,0,0,1828.408,1,0,0,1,,,1
1,29,11,1,0,1,0,-13,0,631.3892,8851.624,,,0,1,3,1,1,,0,0,0,1,1,1,1
1,42,12,0,0,1,0,-5,0,0,2970.858,5135.802,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,30,11,1,0,1,0,-15,0,0,835.3254,0,0,0,1,5,1,1,0,1,0,0,1,1,1,1
0,31,9,1,0,0,1,-14,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,37,10,1,0,1,0,-13,0,,,,3977.874,0,1,2,1,1,3977.874,1,0,0,1,1,1,1
1,41,10,1,0,0,0,-8,0,0,5551.801,,,0,1,1,1,1,,0,0,0,1,1,,1
1,44,10,1,0,0,1,-12,0,0,9875.369,,10788.26,0,1,5,1,1,10788.26,1,0,0,1,1,,1
0,42,8,1,0,1,0,-13,0,0,1004.08,3135.167,4253.61,0,1,1,1,1,4253.61,1,0,0,1,1,1,1
1,30,7,1,0,0,1,-11,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,28,12,0,0,1,0,-9,0,0,1893.177,6103.806,8201.202,0,1,2,1,1,8201.202,1,0,0,1,1,,1
0,25,10,1,0,1,0,-10,0,0,,,,0,1,2,1,1,,0,0,0,1,1,,1
0,31,12,0,0,1,0,-10,0,0,1884.742,7557.622,10564.38,0,1,4,1,1,10564.38,1,0,0,1,1,,1
1,34,8,1,0,1,0,-5,0,0,1128.042,223.9398,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,39,11,1,0,1,0,-7,0,0,4944.259,10660.42,,0,1,1,1,1,,0,0,0,1,1,,1
1,26,11,1,0,1,0,-10,0,0,7800.035,7339.878,8150.023,0,1,1,1,1,8150.023,1,0,0,1,1,,1
1,23,8,1,0,1,0,-17,0,,,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,32,15,0,0,0,0,-11,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
0,44,12,0,0,1,0,-11,0,0,0,0,,0,1,2,1,1,,0,0,0,1,1,,1
0,35,12,0,0,1,0,-9,2635.045,658.7614,0,,0,2635.045,1,4,0,0,-2635.045,1,0,0,1,,,1
0,29,12,0,1,1,0,-10,0,260.5813,5612.78,52586.04,10374.41,0,1,2,1,1,10374.41,1,0,0,1,1,,1
1,33,9,1,0,1,0,-7,5152.73,5466.496,5283.413,11553.8,10586.64,5152.73,1,4,0,0,5433.907,1,0,0,1,,,1
0,30,11,1,0,1,0,-14,1342.034,180.6022,0,0,0,1176.995,1,2,0,0,-1342.034,1,0,0,1,1,1,1
0,29,10,1,1,1,0,-7,0,87.61456,146.3796,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,29,10,1,0,1,0,-19,1001.545,3610.501,5569.546,,6635.583,2403.707,1,4,0,0,5634.039,1,0,0,1,1,1,1
1,35,10,1,0,1,0,-11,0,0,9241.778,9547.311,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,26,12,0,0,0,0,-10,890.3523,2905.386,6983.234,0,0,890.3523,1,1,0,0,-890.3523,1,0,0,1,,,1
0,38,8,1,0,1,0,-14,0,121.8723,1455.211,1350.662,,0,1,5,1,1,,0,0,0,1,1,1,1
0,28,9,1,0,1,0,-13,0,358.4859,7951.249,,10181.93,0,1,3,1,1,10181.93,1,0,0,1,1,1,1
1,30,12,0,0,1,0,-14,0,1278.584,1389.803,0,0,0,1,2,1,1,0,1,0,0,1,1,1,1
1,36,12,0,0,1,0,-13,0,824.4993,8791.529,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,20,11,1,0,1,0,-6,3296.551,1648.276,5820.698,9944.053,11804.76,3296.551,1,1,0,0,8508.213,1,0,0,1,,,1
0,38,9,1,0,1,0,-9,11457.1,3542.424,6491.22,0,8567.12,11457.1,1,1,0,0,-2889.977,1,0,0,1,,,1
1,35,8,1,0,1,0,-10,0,0,,0,0,0,1,2,1,1,0,1,0,0,1,1,,1
1,43,11,1,0,1,0,-8,0,167.8788,6721.261,3415.21,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,27,11,1,0,1,0,-9,7253.108,3994.509,2836.757,13539.28,11010.34,7253.108,1,2,0,0,3757.228,1,0,0,1,,,1
1,32,11,1,0,1,0,-16,2503.92,5362.509,5863.345,,19252.04,1191.655,1,4,0,0,16748.13,1,0,0,1,1,1,1
1,40,12,0,0,0,1,-11,0,0,7124.601,1037.318,1891.418,0,1,2,1,1,1891.418,1,0,0,1,1,,1
0,57,9,1,0,1,0,-19,2880.195,3724.529,523.1014,,0,2436.089,1,2,0,0,-2880.195,1,0,0,1,1,1,1
1,40,12,0,0,1,0,-16,0,3253.306,,,,0,1,1,1,1,,0,0,0,1,1,1,1
0,29,12,0,0,1,0,-12,0,0,3141.924,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,21,10,1,0,1,0,-14,3766.154,1194.931,6553.318,2160.643,3488.18,4519.384,1,1,0,0,-277.9731,1,0,0,1,1,1,1
1,36,12,0,0,1,0,-10,1565.821,1242.555,6825.927,1603.862,0,1565.821,1,1,0,0,-1565.821,1,0,0,1,,,1
1,35,12,0,0,1,0,-9,0,0,5861.791,11117.89,,0,1,1,1,1,,0,0,0,1,1,,1
1,28,11,1,0,1,0,-8,0,0,1968.896,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,36,11,1,0,1,0,-5,0,0,0,0,540.7254,0,1,1,1,1,540.7254,1,0,0,1,1,,1
1,34,9,1,0,1,0,-17,0,4329.981,11624.82,,20957.22,0,1,4,1,1,20957.22,1,0,0,1,1,1,1
1,38,11,1,0,1,0,-17,0,4177.96,1175.316,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,47,9,1,0,1,0,-19,0,6291.24,1765.99,,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,34,10,1,0,1,0,-19,0,4488.492,,,11120.29,0,1,6,1,1,11120.29,1,0,0,1,1,1,1
0,43,16,0,0,1,0,-15,0,0,6411.838,9981.796,10147.37,0,1,1,1,1,10147.37,1,0,0,1,1,1,1
1,20,11,1,0,1,0,-10,1918.859,319.8098,3332.062,10388.38,,1918.859,1,1,0,0,,0,0,0,1,,,1
1,33,12,0,0,1,0,-17,2519.8,0,1028.797,,0,4319.657,1,2,0,0,-2519.8,1,0,0,1,1,1,1
0,35,11,1,0,1,0,-7,0,0,,,,0,1,4,1,1,,0,0,0,1,1,,1
1,38,9,1,0,1,0,-8,0,0,7085.533,10728.82,11065.98,0,1,5,1,1,11065.98,1,0,0,1,1,,1
0,23,11,1,0,1,0,-10,0,0,0,0,,0,1,2,1,1,,0,0,0,1,1,,1
1,32,11,1,0,0,0,-11,6171.242,1880.712,,,3348.582,6171.242,1,3,0,0,-2822.661,1,0,0,1,,,1
0,36,12,0,0,1,0,-11,4049.791,839.7663,1074.954,537.4772,5314.056,4049.791,1,1,0,0,1264.265,1,0,0,1,,,1
0,36,12,0,0,1,0,-22,887.0596,,154.2731,,0,5322.358,1,4,0,0,-887.0596,1,0,0,1,1,1,1
0,48,5,1,0,1,0,-14,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,34,12,0,0,1,0,-9,0,0,7254.703,10491.32,17375.49,0,1,1,1,1,17375.49,1,0,0,1,1,,1
1,29,11,1,0,0,1,-9,0,0,5812.018,6657.386,,0,1,2,1,1,,0,0,0,1,1,,1
0,34,12,0,0,1,0,-8,0,723.3865,8394.32,13513.4,13345.5,0,1,2,1,1,13345.5,1,0,0,1,1,,1
1,25,11,1,0,1,0,-16,0,3325.038,8009.324,,9929.392,0,1,1,1,1,9929.392,1,0,0,1,1,1,1
0,38,10,1,0,1,0,-11,0,0,0,0,2302.709,0,1,2,1,1,2302.709,1,0,0,1,1,,1
1,24,8,1,0,0,1,-15,0,2491.936,9946.608,12190.4,11851.8,0,1,2,1,1,11851.8,1,0,0,1,1,1,1
0,32,6,1,0,1,0,-15,0,503.1518,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,27,12,0,0,1,0,-5,0,401.019,3774.732,6058.061,1939.073,0,1,1,1,1,1939.073,1,0,0,1,1,,1
0,34,12,0,0,0,1,-11,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,,1
0,38,11,1,0,0,1,-5,0,0,0,3195.105,10666.37,0,1,3,1,1,10666.37,1,0,0,1,1,,1
0,26,13,0,0,1,0,-13,0,0,0,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,31,12,0,0,1,0,-10,6197.822,3350.516,8580.855,9918.951,9198.589,6197.822,1,1,0,0,3000.767,1,0,0,1,,,1
0,26,12,0,0,1,0,-5,10772.33,6283.858,1287.7,7499.114,3803.896,10772.33,1,1,0,0,-6968.432,1,0,0,1,,,1
0,28,9,1,0,1,0,-13,0,0,0,,,0,1,1,1,1,,0,0,0,1,1,1,1
0,39,11,1,0,1,0,-14,0,0,0,,,0,1,1,1,1,,0,0,0,1,1,1,1
0,37,12,0,1,0,0,-16,206.3295,903.1445,0,,,0,1,2,1,0,,0,0,0,1,1,1,1
1,46,12,0,0,1,0,-20,,,3035.285,,0,,1,1,0,0,,0,0,0,1,1,1,1
0,41,12,0,0,1,0,-20,0,0,0,,0,0,1,4,1,1,0,1,0,0,1,1,1,1
0,33,9,1,0,1,0,-7,0,0,222.7518,3188.256,0,0,1,3,1,1,0,1,0,0,1,1,,1
0,30,11,1,0,1,0,-9,0,2603.981,5410.258,7899.348,0,0,1,1,1,1,0,1,0,0,1,1,,1
1,29,11,1,0,1,0,-8,0,0,5748.66,3398.231,9726.896,0,1,2,1,1,9726.896,1,0,0,1,1,,1
0,22,12,0,0,1,0,-9,0,0,4402.827,4915.199,5960.872,0,1,1,1,1,5960.872,1,0,0,1,1,,1
0,21,9,1,0,1,0,-8,91.12984,30.37662,,,,91.12984,1,2,0,0,,0,0,0,1,,,1
0,30,11,1,0,1,0,-19,1249.746,4853.522,8157.335,,5537.305,1949.007,1,2,0,0,4287.559,1,0,0,1,1,1,1
1,34,9,1,0,1,0,-15,0,2548.177,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,1
1,33,8,1,0,1,0,-13,0,712.0917,7604.463,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,28,12,0,0,1,0,-11,0,0,5298.931,8165.752,10374.41,0,1,1,1,1,10374.41,1,0,0,1,1,,1
0,29,10,1,0,1,0,-9,0,0,8186.19,12362.2,2074.287,0,1,2,1,1,2074.287,1,0,0,1,1,,1
1,38,9,1,0,1,0,-14,5753.886,3474.978,10752.99,5150.145,5932.357,6904.663,1,4,0,0,178.4707,1,0,0,1,1,1,1
1,34,12,0,0,1,0,-19,1167.298,6342.054,10685.25,,10855.95,2801.514,1,2,0,0,9688.655,1,0,0,1,1,1,1
0,28,11,1,1,0,0,-15,0,,,,,0,1,2,1,1,,0,0,0,1,1,1,1
0,29,9,1,0,1,0,-21,0,,,,7333.67,0,1,2,1,1,7333.67,1,0,0,1,1,1,1
1,31,8,1,0,1,0,-7,2790.51,1162.713,5470.785,7266.463,0,2790.51,1,4,0,0,-2790.51,1,0,0,1,,,1
0,45,12,0,0,1,0,-14,0,0,7489.303,8774.689,9452.241,0,1,4,1,1,9452.241,1,0,0,1,1,1,1
0,35,12,0,0,1,0,-13,2247.651,716.9553,8452.275,,8707.301,2451.983,1,1,0,0,6459.649,1,0,0,1,1,1,1
1,35,12,0,1,1,0,-8,2242.047,2593.883,6331.516,,,2242.047,1,3,0,0,,0,0,0,1,,,1
1,32,10,1,0,1,0,-18,0,,,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
0,33,12,0,0,1,0,-18,0,0,4359.831,,,0,1,1,1,1,,0,0,0,1,1,1,1
1,21,8,1,0,1,0,-7,0,0,5898.937,11711.57,9313.344,0,1,1,1,1,9313.344,1,0,0,1,1,,1
0,36,11,1,0,1,0,-7,0,0,0,0,0,0,1,3,1,1,0,1,0,0,1,1,,1
1,27,10,1,0,1,0,-5,0,0,782.2059,0,0,0,1,4,1,1,0,1,0,0,1,1,,1
1,27,12,0,0,1,0,-13,1312.541,,,,,1431.863,1,3,0,0,,0,0,0,1,1,1,1
0,32,12,0,0,1,0,-11,0,0,0,1693.882,,0,1,1,1,1,,0,0,0,1,1,,1
1,25,9,1,1,0,1,-11,1157.175,96.43122,3569.428,0,0,1157.175,1,1,0,0,-1157.175,1,0,0,1,,,1
0,32,7,1,0,0,0,-9,0,752.4977,982.6777,6925.75,4919.619,0,1,1,1,1,4919.619,1,0,0,1,1,,1
0,46,8,1,0,1,0,-12,5972.811,0,0,,976.948,5972.811,1,2,0,0,-4995.863,1,0,0,1,,,1
1,25,13,0,0,1,0,-6,0,0,4053.944,9379.748,807.4805,0,1,2,1,1,807.4805,1,0,0,1,1,,1
1,32,13,0,0,1,0,-7,3289.556,3561.937,6022.389,7292.363,9731.368,3289.556,1,2,0,0,6441.812,1,0,0,1,,,1
1,28,13,0,0,1,0,-15,2064.62,3101.533,282.7718,0,0,1997.182,1,3,0,0,-2064.62,1,0,0,1,1,1,1
1,30,12,0,0,1,0,-13,0,776.1805,7472.79,8872.332,7953.66,0,1,2,1,1,7953.66,1,0,0,1,1,1,1
1,38,12,0,0,1,0,-5,0,0,2948.362,5185.922,5135.435,0,1,3,1,1,5135.435,1,0,0,1,1,,1
0,39,12,0,1,1,0,-19,101.4756,0,557.7193,,0,243.5415,1,6,0,0,-101.4756,1,0,0,1,1,1,1
1,-1,10,1,-1,0,0,,,,,,,,1,-1,0,0,,0,0,0,1,,,1
1,30,10,1,0,1,0,-13,0,824.4993,9685.588,,10882.42,0,1,2,1,1,10882.42,1,0,0,1,1,1,1
1,31,10,1,0,0,1,-14,0,1511.64,1869.191,0,,0,1,4,1,1,,0,0,0,1,1,1,1
0,28,12,0,0,1,0,-18,0,0,3502.318,,14247.89,0,1,1,1,1,14247.89,1,0,0,1,1,1,1
0,32,12,0,0,1,0,-19,0,0,,,,0,1,2,1,1,,0,0,0,1,1,1,1
0,35,12,0,0,1,0,-20,0,,,,,0,1,2,1,1,,0,0,0,1,1,1,1
0,25,12,0,0,1,0,-17,0,1333.641,,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
1,35,12,0,0,1,0,-5,3928.684,2714.255,4023.2,4987.989,0,3928.684,1,1,0,0,-3928.684,1,0,0,1,,,1
1,25,10,1,0,1,0,-19,0,5783.917,3924.101,,0,0,1,1,1,1,0,1,0,0,1,1,1,1
